assessmentId,internalTaxonId,scientificName,redlistCategory,yearPublished,assessmentDate,populationTrend,systems,realm,scopes
91308499,169568,Betta pinguis,Critically Endangered,2019,2018-12-25 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
91309260,91309244,Betta channoides,Endangered,2019,2019-01-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
91309356,91309333,Betta coccina,Vulnerable,2019,2018-12-28 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
91309649,91309636,Betta dimidiata,Vulnerable,2019,2018-12-25 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
91310586,91310582,Betta rubra,Endangered,2019,2018-12-26 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
91310751,91310746,Betta simorum,Vulnerable,2019,2019-01-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
91311023,91311009,Betta uberis,Vulnerable,2019,2018-12-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
91315674,91315657,Parosphromenus ornaticauda,Critically Endangered,2019,2019-01-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
91315962,91315953,Parosphromenus tweediei,Endangered,2019,2019-01-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
91316015,169553,Sphaerichthys vaillanti,Endangered,2019,2019-01-18 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
91329469,88136917,Leptobrachella isos,Vulnerable,2018,2016-03-18 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
91601962,57987,Uperodon mormorata,Endangered,2016,2004-05-02 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
91602759,57988,Uperodon nagaoi,Vulnerable,2016,2004-05-02 00:00:00 UTC,Stable,Terrestrial,Indomalayan,Global
91605659,57990,Uperodon palmatus,Endangered,2016,2004-05-02 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
91632460,57991,Uperodon triangularis,Vulnerable,2016,2004-05-02 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
91767533,164771,Phrynocephalus golubewii,Critically Endangered,2017,2016-04-05 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global
91874517,135802,Ingerophrynus gollum,Endangered,2019,2018-01-16 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
91879626,57875,Microhyla annectens,Vulnerable,2019,2018-01-16 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
92247225,4206,Cercocebus lunulatus,Endangered,2016,2008-07-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92332725,92332716,Sicista trizona,Endangered,2019,2016-04-07 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global
92345122,4220,Allochrocebus lhoesti,Vulnerable,2019,2016-08-04 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92373680,136931,Cercopithecus lowei,Vulnerable,2019,2019-01-16 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92384250,4245,Cercopithecus diana,Endangered,2019,2019-03-20 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92384429,4232,Cercopithecus roloway,Critically Endangered,2019,2019-01-04 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92417188,79681353,Leptobrachella kecil,Critically Endangered,2018,2018-04-18 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
92442409,158637,Ansonia jeetsukumarani,Vulnerable,2019,2018-01-15 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
92629595,40015,Piliocolobus gordonorum,Vulnerable,2019,2016-08-04 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92633245,41026,Piliocolobus preussi,Critically Endangered,2019,2019-10-28 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92653653,41025,Piliocolobus pennantii,Critically Endangered,2019,2016-08-04 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92656391,41024,Piliocolobus epieni,Critically Endangered,2019,2018-04-23 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92657454,92657343,Piliocolobus semlikiensis,Vulnerable,2020,2020-01-20 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92659769,18252,Piliocolobus foai,Endangered,2020,2020-01-12 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92661680,18256,Piliocolobus tephrosceles,Endangered,2020,2019-12-03 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92756666,22678132,Apteryx haastii,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
92758851,22678160,Nothocercus nigrocapillus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92761019,22678194,Crypturellus kerriae,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92770934,22678379,Penelope perspicax,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92771975,22678392,Penelope pileata,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92772232,22678395,Penelope ochrogaster,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92772529,22678398,Penelope jacucaca,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92774326,22678449,Penelopina nigra,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92774672,22678453,Oreophasis derbianus,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92776062,22678497,Pauxi pauxi,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92776389,22678521,Crax rubra,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Nearctic|Neotropical,Global
92777326,22678534,Crax alector,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92777596,22678537,Crax globulosa,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92777952,22678544,Crax blumenbachii,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92778607,22678559,Aepypodius bruijnii,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
92779438,22678576,Macrocephalon maleo,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine,Oceanian,Global
92779885,22678583,Megapodius nicobariensis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
92780409,22678593,Megapodius bernsteinii,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
92781287,22678615,Megapodius layardi,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
92781640,22678620,Megapodius laperouse,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Marine,Oceanian,Global
92782396,22678632,Eulipoa wallacei,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Marine,Oceanian,Global
92782728,22678646,Leipoa ocellata,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
92785771,22678733,Francolinus gularis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
92793461,22678891,Pternistis camerunensis,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92793729,22678896,Pternistis swierstrai,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92794026,22678901,Xenoperdix udzungwensis,Endangered,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Afrotropical,Global
92794900,22678934,Melanoperdix niger,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
92799504,22679029,Arborophila mandellii,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan|Palearctic,Global
92800034,22679035,Arborophila rufipectus,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global
92802107,22679063,Arborophila ardens,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan|Palearctic,Global
92805668,22679172,Tragopan caboti,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan|Palearctic,Global
92806372,22679185,Lophophorus sclateri,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan|Palearctic,Global
92806697,22679192,Lophophorus lhuysii,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan|Palearctic,Global
92808853,22679278,Lophura bulweri,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
92809690,22679299,Crossoptilon mantchuricum,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global
92812683,22679365,Polyplectron inopinatum,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
92813247,22679385,Polyplectron malacense,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
92814166,22679430,Afropavo congensis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92817099,22679514,Tympanuchus cupido,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Nearctic,Global
92818303,22679545,Agelastes meleagrides,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92819853,22679576,Dendrortyx barbatus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Nearctic|Neotropical,Global
92822815,22679650,Odontophorus atrifrons,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92823350,22679663,Odontophorus melanonotus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92823892,22679673,Odontophorus dialeucos,Vulnerable,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global
92825670,22679717,Cyrtonyx ocellatus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92832782,22679869,Anser cygnoid,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine,Indomalayan|Palearctic,Global
92836351,22679961,Cyanochen cyanoptera,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical,Global
92844858,22680121,Hymenolaimus malacorhynchos,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
92845212,22680127,Salvadorina waigiuensis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Oceanian,Global
92849560,22680214,Anas luzonica,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine,Indomalayan,Global
92850618,22680225,Anas melleri,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical,Global
92852755,22680252,Anas bernieri,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical,Global
92853554,22680280,Anas aucklandica,Vulnerable,2016,2016-10-01 00:00:00 UTC,Stable,Freshwater (=Inland waters),Oceanian,Global
92854679,22680306,Anas eatoni,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Afrotropical|Antarctic,Global
92874382,22680723,Picumnus spilogaster,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92875031,22680733,Picumnus steindachneri,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92875297,22680736,Picumnus varzeae,Endangered,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global
92900717,22681293,Colaptes fernandinae,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global
92902924,22681360,Celeus galeatus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92911785,22681585,Mulleripicus pulverulentus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan|Oceanian|Palearctic,Global
92922084,22681832,Lybius chaplini,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92925684,22681914,Capito hypoleucus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92925988,22681917,Capito dayi,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92926214,22681920,Capito quinticolor,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92932045,22682153,Ramphastos tucanus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92934956,22682206,Galbula pastazae,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
92946182,22682444,Anthracoceros marchei,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
92948264,22682491,Penelopides mindorensis,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
92948577,22682494,Penelopides panini,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
92954374,22682627,Ceratogymna elata,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical,Global
92955067,22682638,Bucorvus leadbeateri,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical,Global
92962218,22682824,Apalharpactes reinwardtii,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
92969638,22682931,Brachypteracias leptosomus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92969930,22682937,Geobiastes squamiger,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92970628,22682969,Uratelornis chimaera,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
92971734,22682989,Electron carinatum,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global
92983266,22683291,Todiramphus winchelli,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
92985424,22683387,Todiramphus funebris,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
92987289,22683465,Todiramphus ruficollaris,Vulnerable,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Oceanian,Global
92989371,22683542,Actenoides hombroni,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
92990440,22683582,Tanysiptera ellioti,Vulnerable,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Oceanian,Global
93015295,22684123,Phaenicophaeus pyrrhocephalus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
93019406,22684222,Centropus rectunguis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
93020531,22684236,Centropus nigrorufus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
93021858,22684257,Centropus chlororhynchos,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
93026551,22684340,Coccyzus ferrugineus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global
93031597,22684473,Neomorphus radiolosus,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93032979,22684502,Eos histrio,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
93033923,22684519,Eos cyanogenia,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
93036702,22684586,Lorius domicella,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
93038207,22684630,Vini kuhlii,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
93038560,22684636,Vini stepheni,Vulnerable,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Oceanian,Global
93040090,22684661,Charmosyna palmarum,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
93043870,22684727,Zanda baudinii,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
93044196,22684733,Zanda latirostris,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
93046425,22684784,Cacatua moluccensis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical|Oceanian,Global
93049267,22684840,Nestor meridionalis,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
93052745,22684964,Prioniturus platenae,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
93055895,22685029,Prosopeia splendens,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
93060760,22685150,Psephotellus chrysopterygius,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
93061319,22685162,Cyanoramphus unicolor,Vulnerable,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Australasian,Global
93062058,22685185,Eunymphicus cornutus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Increasing,Terrestrial,Oceanian,Global
93069915,22685360,Agapornis nigrigenis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Afrotropical,Global
93077457,22685516,Anodorhynchus hyacinthinus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93079238,22685548,Ara militaris,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Nearctic|Neotropical,Global
93079606,22685553,Ara ambiguus,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93083306,22685690,Psittacara euops,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93083622,22685695,Psittacara chloropterus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93085777,22685755,Leptosittaca branickii,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93086137,22685760,Ognorhynchus icterotis,Endangered,2016,2016-10-01 00:00:00 UTC,Increasing,Terrestrial,Neotropical,Global
93087500,22685783,Pyrrhura cruentata,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93088273,22685797,Pyrrhura lepida,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93088518,22685812,Pyrrhura perlata,Vulnerable,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global
93088933,22685836,Pyrrhura viridicata,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93089958,22685860,Pyrrhura albipectus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93090241,22685867,Pyrrhura calliptera,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93092239,22685919,Bolborhynchus ferrugineifrons,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93093666,22685952,Forpus xanthops,Vulnerable,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global
93094507,22685966,Brotogeris pyrrhoptera,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93097352,22686037,Touit melanonotus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93097618,22686054,Touit surdus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93097913,22686066,Touit stictopterus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
93099817,22686145,Pyrilia vulturina,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
