assessmentId,internalTaxonId,scientificName,redlistCategory,yearPublished,assessmentDate,populationTrend,systems
53984131,59395,Pseudoeurycea saltator,Critically Endangered,2016,2014-11-30 00:00:00 UTC,Decreasing,Terrestrial
53985809,59413,Thorius insperatus,Critically Endangered,2016,2014-09-09 00:00:00 UTC,Decreasing,Terrestrial
53986401,59418,Thorius minydemus,Endangered,2016,2014-09-10 00:00:00 UTC,Decreasing,Terrestrial
53986703,59420,Thorius narismagnus,Critically Endangered,2016,2014-09-10 00:00:00 UTC,Decreasing,Terrestrial
53987090,59423,Thorius papaloae,Endangered,2015,2015-02-05 00:00:00 UTC,Decreasing,Terrestrial
53987870,59429,Thorius troglodytes,Endangered,2016,2014-09-10 00:00:00 UTC,Decreasing,Terrestrial
53989244,61906,Isthmura boneti,Endangered,2018,2016-04-28 00:00:00 UTC,Decreasing,Terrestrial
53989460,61908,Pseudoeurycea mixteca,Vulnerable,2016,2016-06-30 00:00:00 UTC,Decreasing,Terrestrial
53989623,61910,Pseudoeurycea papenfussi,Endangered,2016,2016-02-29 00:00:00 UTC,Decreasing,Terrestrial
53989722,61911,Aquiloeurycea quetzalanensis,Critically Endangered,2016,2016-06-30 00:00:00 UTC,Decreasing,Terrestrial
54010576,54010476,Leopardus guttulus,Vulnerable,2016,2014-05-10 00:00:00 UTC,Decreasing,Terrestrial
54032034,48109439,Quasipaa acanthophora,Vulnerable,2017,2015-11-27 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54036093,9184,Gila cypha,Endangered,2014,2012-02-10 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
54128761,54126285,Pseudophoxinus burduricus,Endangered,2014,2014-01-22 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
54143052,54143047,Cheirotonus jambar,Endangered,2015,2015-02-14 00:00:00 UTC,Decreasing,Terrestrial
54164079,132940,Acropora acuminata,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54168256,132969,Acropora listeri,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54179867,133025,Acropora vaughani,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54185058,133046,Anacropora spinosa,Endangered,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54199574,133117,Montipora lobulata,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54200688,133132,Acropora aspera,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54212697,133203,Acropora tenella,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54216304,133220,Montipora caliculata,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54229881,133291,Acropora striata,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54238095,133327,Acropora lovelli,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54239745,133331,Millepora tuberosa,Endangered,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54249305,133383,Barabattoia laddi,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54250269,133387,Acropora globiceps,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54256450,133415,Anacropora puertogalerae,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54266755,133463,Acropora aculeus,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54278678,133531,Acropora palmerae,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54279224,133532,Acropora verweyi,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54290322,133588,Euphyllia cristata,Vulnerable,2014,2008-01-03 00:00:00 UTC,Stable,Marine
54294296,133628,Cyphastrea agassizi,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54303355,133660,Isopora cuneata,Vulnerable,2014,2008-01-03 00:00:00 UTC,Decreasing,Marine
54316058,54314436,Odorrana splendida,Endangered,2015,2014-08-19 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54340637,54497,Atelopus certus,Critically Endangered,2019,2018-05-23 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54340943,54520,Atelopus limosus,Critically Endangered,2019,2018-05-23 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54341110,54563,Atelopus zeteki,Critically Endangered,2019,2018-05-23 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54343369,152260202,Hyloxalus chocoensis,Endangered,2019,2019-02-12 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54344862,55209,Oophaga vicentei,Endangered,2019,2018-06-05 00:00:00 UTC,Decreasing,Terrestrial
54352765,58161,Pipa myersi,Endangered,2019,2018-05-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54357363,85341796,Ecnomiohyla rabborum,Critically Endangered,2019,2018-06-05 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54360362,55311,Duellmanohyla salvavida,Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54361732,55516,Isthmohyla insolita,Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54362282,55640,Ecnomiohyla salvaje,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial
54362670,55872,Plectrohyla chrysopleura,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54362829,55873,Plectrohyla dasypus,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54363046,55874,Plectrohyla exquisita,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54366262,56442,Craugastor aurilegulus,Vulnerable,2019,2019-03-14 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54366952,56513,Craugastor chrysozetetes,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54367260,56537,Craugastor cruzi,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54367606,56579,Craugastor emleni,Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54367708,56582,Craugastor epochthidius,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54368020,56598,Craugastor fecundus,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54369423,56807,Craugastor olanchano,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54369709,56838,Craugastor pechorum,Endangered,2019,2019-02-28 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54370902,56942,Craugastor saltuarius,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial
54371219,56976,Craugastor stadelmani,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54373043,59143,Bolitoglossa carri,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial
54373664,59152,Bolitoglossa decora,Critically Endangered,2019,2019-03-12 00:00:00 UTC,Decreasing,Terrestrial
54374141,59153,Bolitoglossa diaphora,Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial
54375066,59174,Bolitoglossa longissima,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial
54377820,59241,Dendrotriton sanctibarbarus,Critically Endangered,2019,2019-03-14 00:00:00 UTC,Decreasing,Terrestrial
54378392,59296,Nototriton lignicola,Endangered,2019,2019-03-12 00:00:00 UTC,Decreasing,Terrestrial
54378568,59297,Nototriton limnospectator,Endangered,2019,2019-03-12 00:00:00 UTC,Decreasing,Terrestrial
54379974,149335691,Oedipina gephyra,Critically Endangered,2019,2019-03-14 00:00:00 UTC,Decreasing,Terrestrial
54383735,61900,Bolitoglossa oresbia,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial
54384295,135965,Craugastor cyanochthebius,Endangered,2019,2019-03-15 00:00:00 UTC,Decreasing,Terrestrial
54384597,136010,Oedipina tomasi,Critically Endangered,2019,2019-03-13 00:00:00 UTC,Decreasing,Terrestrial
54384826,136148,Bromeliohyla melacaena,Endangered,2019,2019-03-14 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
54473099,48836207,Phrynocephalus saidalievi,Vulnerable,2017,2016-04-05 00:00:00 UTC,Decreasing,Terrestrial
54586673,54586669,Cyrtodactylus auribalteatus,Vulnerable,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial
54903534,10056,Hippocampus capensis,Endangered,2017,2017-03-09 00:00:00 UTC,Decreasing,Marine
54905206,10070,Hippocampus histrix,Vulnerable,2017,2017-01-26 00:00:00 UTC,Decreasing,Marine
54905720,10072,Hippocampus ingens,Vulnerable,2017,2016-12-05 00:00:00 UTC,Decreasing,Marine
54906372,107259870,Hippocampus spinosissimus,Vulnerable,2017,2016-10-12 00:00:00 UTC,Decreasing,Marine
54906903,40802,Hippocampus barbouri,Vulnerable,2017,2017-01-19 00:00:00 UTC,Decreasing,Marine
54907304,41005,Hippocampus mohnikei,Vulnerable,2017,2016-09-27 00:00:00 UTC,Decreasing,Marine
54907846,41007,Hippocampus algiricus,Vulnerable,2017,2016-11-22 00:00:00 UTC,Decreasing,Marine
54908593,41010,Hippocampus kelloggi,Vulnerable,2017,2017-01-27 00:00:00 UTC,Decreasing,Marine
54909767,195100,Hippocampus patagonicus,Vulnerable,2017,2016-09-27 00:00:00 UTC,Decreasing,Marine
54923090,54923065,Salmo ischchan,Critically Endangered,2019,2014-02-06 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
54951768,22569,Garra klatti,Endangered,2014,2014-01-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
55069709,57874,Microhyla annamensis,Vulnerable,2017,2015-02-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
55070277,58672,Hylarana montivaga,Endangered,2016,2015-12-23 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
55202657,155531,Vinodolia fiumana,Endangered,2014,2014-01-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
55243154,55242781,Triboniophorus sp. nov. 'Kaputar',Endangered,2014,2014-05-31 00:00:00 UTC,Stable,Terrestrial
55298760,44709134,Leptophyes discoidalis,Vulnerable,2016,2015-11-09 00:00:00 UTC,Decreasing,Terrestrial
56040590,56040450,Micrurus catamayensis,Endangered,2016,2014-02-24 00:00:00 UTC,Decreasing,Terrestrial
56041184,56041167,Micrurus meridensis,Endangered,2019,2015-03-10 00:00:00 UTC,Decreasing,Terrestrial
56051899,56051897,Liolaemus carlosgarini,Vulnerable,2019,2015-05-27 00:00:00 UTC,Stable,Terrestrial
56060214,56060210,Liolaemus famatinae,Vulnerable,2016,2014-11-13 00:00:00 UTC,Stable,Terrestrial
56060507,56060499,Liolaemus frassinettii,Vulnerable,2017,2015-05-27 00:00:00 UTC,Stable,Terrestrial
56063049,56063046,Liolaemus isabelae,Endangered,2017,2015-05-28 00:00:00 UTC,Decreasing,Terrestrial
56064356,56064342,Liolaemus loboi,Endangered,2017,2014-11-14 00:00:00 UTC,Stable,Terrestrial
56064844,56064748,Liolaemus manueli,Endangered,2016,2015-05-29 00:00:00 UTC,Decreasing,Terrestrial
56065073,56065022,Liolaemus martorii,Vulnerable,2017,2014-11-14 00:00:00 UTC,Decreasing,Terrestrial
56077635,56077628,Liolaemus multimaculatus,Endangered,2016,2014-11-11 00:00:00 UTC,Decreasing,Terrestrial
56086315,56086313,Liolaemus poconchilensis,Endangered,2017,2015-05-28 00:00:00 UTC,Decreasing,Terrestrial
56099198,56098897,Liolaemus riodamas,Endangered,2017,2015-05-27 00:00:00 UTC,Decreasing,Terrestrial
56142559,184301,Pinheyschna waterstoni,Vulnerable,2018,2017-11-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
56149347,56149292,Liolaemus salinicola,Endangered,2017,2014-11-12 00:00:00 UTC,Decreasing,Terrestrial
56151840,56151830,Liolaemus scapularis,Endangered,2016,2014-11-12 00:00:00 UTC,Decreasing,Terrestrial
56154030,56154005,Liolaemus tandiliensis,Vulnerable,2016,2014-11-13 00:00:00 UTC,Decreasing,Terrestrial
56154669,56154558,Liolaemus torresi,Endangered,2017,2015-05-29 00:00:00 UTC,Decreasing,Terrestrial
56251807,56251804,Phymaturus tenebrosus,Endangered,2017,2014-11-14 00:00:00 UTC,Decreasing,Terrestrial
56252030,56251982,Phymaturus vociferator,Vulnerable,2017,2015-05-28 00:00:00 UTC,Stable,Terrestrial
56344332,56344279,Sanguirana aurantipunctata,Vulnerable,2018,2017-05-25 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
56601724,54524,Atelopus lynchi,Critically Endangered,2018,2016-07-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
56601916,18435521,Atelopus ardila,Critically Endangered,2017,2016-08-04 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
56602182,18435530,Atelopus orcesi,Critically Endangered,2018,2016-07-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
56717605,56096394,Tor remadevii,Critically Endangered,2018,2018-04-19 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
56790127,55929685,Pyrgacris relictus,Critically Endangered,2014,2014-05-29 00:00:00 UTC,Decreasing,Terrestrial
56793003,56792661,Aprasia litorea,Endangered,2017,2017-02-22 00:00:00 UTC,Decreasing,Terrestrial
57047934,13152906,Bombus alpinus,Vulnerable,2015,2014-09-16 00:00:00 UTC,Decreasing,Terrestrial
57287235,57287221,Shinisaurus crocodilurus,Endangered,2014,2014-03-20 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
57349805,13340462,Bombus inexspectatus,Endangered,2015,2014-09-16 00:00:00 UTC,Decreasing,Terrestrial
57369359,18528848,Bombus reinigiellus,Endangered,2015,2014-09-16 00:00:00 UTC,Decreasing,Terrestrial
57460905,57460899,Gastrotheca lojana,Vulnerable,2019,2016-07-18 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
58060727,57854498,Dysdera portisancti,Critically Endangered,2019,2018-01-16 00:00:00 UTC,Decreasing,Terrestrial
58060847,57979781,Centromerus anoculus,Critically Endangered,2018,2018-01-17 00:00:00 UTC,Decreasing,Terrestrial
58060852,57979794,Centromerus sexoculatus,Critically Endangered,2018,2018-01-17 00:00:00 UTC,Decreasing,Terrestrial
58060972,58048491,Mesiotelus maderianus,Endangered,2018,2018-01-17 00:00:00 UTC,Decreasing,Terrestrial
58061007,58048571,Hogna ingens,Critically Endangered,2014,2014-04-07 00:00:00 UTC,Decreasing,Terrestrial
58061082,58048910,Oecobius selvagensis,Critically Endangered,2018,2018-01-18 00:00:00 UTC,Decreasing,Terrestrial
58061267,58052741,Meta barreti,Critically Endangered,2018,2018-01-21 00:00:00 UTC,Decreasing,Terrestrial
58061357,58053533,Xysticus grohi,Critically Endangered,2018,2018-01-21 00:00:00 UTC,Decreasing,Terrestrial
58293954,2719,Bedotia geayi,Endangered,2016,2016-06-21 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58294018,2720,Bedotia longianalis,Endangered,2016,2016-06-22 00:00:00 UTC,Stable,Freshwater (=Inland waters)
58294066,2721,Bedotia madagascariensis,Endangered,2016,2016-06-22 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58297009,15838,Pachypanchax omalonota,Endangered,2016,2016-06-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58297043,15839,Pachypanchax sakaramyi,Endangered,2016,2016-06-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58297263,16199,Paratilapia polleni,Vulnerable,2016,2016-06-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58297455,16236,Paretroplus maculatus,Critically Endangered,2016,2016-05-15 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58300256,18830,Ptychochromis oligacanthus,Endangered,2016,2016-06-28 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58300801,19478,Rheocles alaotrensis,Endangered,2016,2016-07-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58300865,19479,Rheocles lateralis,Critically Endangered,2016,2016-06-17 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58301010,19482,Rheocles wrightae,Endangered,2016,2016-06-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58302944,21629,Teramulus waterloti,Endangered,2016,2016-06-29 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58306140,44465,Bedotia marojejy,Endangered,2016,2016-05-26 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58307259,44483,Pachypanchax sparksorum,Endangered,2016,2016-06-17 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58307322,44484,Pachypanchax arnoulti,Vulnerable,2016,2016-06-15 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58307944,44493,Paretroplus maromandia,Endangered,2016,2016-07-02 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58308011,44494,Paretroplus nourissati,Endangered,2016,2016-06-26 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58308076,44495,Paretroplus dambabe,Critically Endangered,2016,2016-06-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58308128,44497,Paretroplus gymnopreopercularis,Critically Endangered,2016,2016-07-02 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58308346,44500,Paretroplus tsimoly,Endangered,2016,2016-07-02 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58308480,44503,Ptychochromis inornatus,Endangered,2016,2016-06-27 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58308872,44510,Ptychochromis insolitus,Critically Endangered,2016,2016-06-27 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58309009,44512,Katria katria,Endangered,2016,2016-06-29 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58309105,44659,Rheocles derhami,Critically Endangered,2016,2016-06-21 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58309149,44660,Rheocles vatosoa,Endangered,2016,2016-06-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58327427,181798,Nothobranchius polli,Endangered,2019,2019-01-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58327977,141974164,Nothobranchius rosenstocki,Vulnerable,2019,2019-01-08 00:00:00 UTC,Stable,Freshwater (=Inland waters)
58341106,57498415,Pseudobarbus skeltoni,Endangered,2017,2016-12-06 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58341121,57498955,Enteromius seymouri,Vulnerable,2018,2018-05-21 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58341136,57499221,Typhleotris mararybe,Critically Endangered,2016,2016-05-14 00:00:00 UTC,Stable,Freshwater (=Inland waters)
58341496,57509409,Kuhlia sauvagii,Vulnerable,2016,2016-06-30 00:00:00 UTC,Stable,Freshwater (=Inland waters)
58385550,58385545,Apistogramma cinilabra,Vulnerable,2016,2014-04-25 00:00:00 UTC,Stable,Freshwater (=Inland waters)
58386253,58386247,Panaqolus albivermis,Endangered,2016,2014-04-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58433303,58431796,Potamotrygon tigrina,Endangered,2016,2014-04-25 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
58473068,17519,Platymantis insulatus,Critically Endangered,2018,2017-05-23 00:00:00 UTC,Decreasing,Terrestrial
58473230,17520,Platymantis spelaeus,Endangered,2018,2018-03-15 00:00:00 UTC,Decreasing,Terrestrial
58473859,17534,Platymantis hazelae,Vulnerable,2018,2017-05-24 00:00:00 UTC,Decreasing,Terrestrial
58474030,17537,Platymantis levigatus,Endangered,2018,2018-03-15 00:00:00 UTC,Decreasing,Terrestrial
58474309,17548,Platymantis panayensis,Endangered,2018,2018-05-24 00:00:00 UTC,Decreasing,Terrestrial
58474743,17558,Platymantis subterrestris,Endangered,2018,2018-03-15 00:00:00 UTC,Decreasing,Terrestrial
58475542,26459,Philautus schmackeri,Endangered,2018,2017-05-27 00:00:00 UTC,Decreasing,Terrestrial
58475919,29588,Pelophryne albotaeniata,Vulnerable,2018,2017-05-25 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
58476417,40799,Limnonectes diuatus,Vulnerable,2018,2018-03-15 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
58478487,57860,Kaloula walteri,Vulnerable,2018,2017-05-27 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
58480214,58463,Platymantis lawtoni,Endangered,2018,2017-05-24 00:00:00 UTC,Decreasing,Terrestrial
58480584,58470,Platymantis montanus,Vulnerable,2018,2017-04-26 00:00:00 UTC,Stable,Terrestrial
58480782,58481,Platymantis sierramadrensis,Vulnerable,2018,2018-03-15 00:00:00 UTC,Decreasing,Terrestrial
58480910,58483,Platymantis taylori,Vulnerable,2018,2017-05-24 00:00:00 UTC,Decreasing,Terrestrial
58481206,58623,Sanguirana igorota,Vulnerable,2018,2018-03-16 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
58481969,58739,Sanguirana tipanan,Vulnerable,2018,2017-05-25 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
58482381,79101579,Philautus longicrus,Vulnerable,2019,2018-01-17 00:00:00 UTC,Decreasing,Terrestrial
58483159,79694432,Philautus everetti,Endangered,2018,2017-05-25 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
58483258,136008,Platymantis diesmosi,Endangered,2018,2017-05-25 00:00:00 UTC,Decreasing,Terrestrial
58526341,23073,Westralunio carteri,Vulnerable,2014,2014-04-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
