internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName
188472,Altrichthys azurelineatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Altrichthys,azurelineatus
188528,Amblyglyphidodon batunai,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Amblyglyphidodon,batunai
188546,Amblyglyphidodon ternatensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Amblyglyphidodon,ternatensis
189371,Alasmidonta triangulata,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Alasmidonta,triangulata
189539,Elliptio roanokensis,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Elliptio,roanokensis
18960,Pyrgulopsis bruneauensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pyrgulopsis,bruneauensis
18961,Marstonia castor,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Marstonia,castor
189659,Elimia bellacrenata,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PLEUROCERIDAE,Elimia,bellacrenata
189675,Neritina granosa,ANIMALIA,MOLLUSCA,CYCLONERITIDA,GASTROPODA,NERITIDAE,Neritina,granosa
189676,Juga occata,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,SEMISULCOSPIRIDAE,Juga,occata
189681,Pyrgulopsis ventricosa,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pyrgulopsis,ventricosa
189690,Quadrula intermedia,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Quadrula,intermedia
189694,Physa zionis,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PHYSIDAE,Physa,zionis
18985,Pyrgulopsis roswellensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pyrgulopsis,roswellensis
18988,Pyrgulopsis thermalis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pyrgulopsis,thermalis
18990,Pyrgulopsis trivialis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pyrgulopsis,trivialis
18991,Pyrgulopsis bernardina,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Pyrgulopsis,bernardina
190138,Rhomboplites aurorubens,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LUTJANIDAE,Rhomboplites,aurorubens
19056,Fusconaia mitchelli,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Fusconaia,mitchelli
19070,Rafetus euphraticus,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Rafetus,euphraticus
190941,Anodonthyla emilei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Anodonthyla,emilei
190980,Ectopoglossus confusus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Ectopoglossus,confusus
190987,Bufo eichwaldi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Bufo,eichwaldi
190994,Limnonectes megastomias,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Limnonectes,megastomias
190997,Odorrana geminata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Odorrana,geminata
191005,Rhaebo andinophrynoides,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Rhaebo,andinophrynoides
191113,Atherinella ammophila,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Atherinella,ammophila
191129,Chirostoma aculeatum,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,aculeatum
191130,Chirostoma chapalae,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,chapalae
191131,Chirostoma charari,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,charari
191151,Chirostoma estor,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,estor
191154,Chirostoma humboldtianum,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,humboldtianum
191163,Chirostoma lucius,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,lucius
191178,Chirostoma mezquital,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,mezquital
191181,Chirostoma patzcuaro,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,patzcuaro
191187,Chirostoma riojai,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,riojai
191188,Chirostoma sphyraena,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINOPSIDAE,Chirostoma,sphyraena
191245,Moxostoma mascotae,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CATOSTOMIDAE,Moxostoma,mascotae
191247,Algansea amecae,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Algansea,amecae
191248,Algansea aphanea,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Algansea,aphanea
191250,Algansea barbata,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Algansea,barbata
191251,Algansea lacustris,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Algansea,lacustris
191253,Algansea popoche,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Algansea,popoche
191274,Notropis calabazas,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Notropis,calabazas
191275,Notropis calientis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Notropis,calientis
191286,Notropis grandis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Notropis,grandis
191287,Notropis marhabatiensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Notropis,marhabatiensis
191297,Yuriria alta,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Yuriria,alta
191298,Yuriria amatlana,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Yuriria,amatlana
191299,Yuriria chapalae,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Yuriria,chapalae
191313,Fundulus philpisteri,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,FUNDULIDAE,Fundulus,philpisteri
191369,Allodontichthys hubbsi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Allodontichthys,hubbsi
191370,Allodontichthys polylepis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Allodontichthys,polylepis
191371,Allodontichthys tamazulae,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Allodontichthys,tamazulae
191372,Allodontichthys zonistius,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Allodontichthys,zonistius
191525,Brotia laodelectata,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PACHYCHILIDAE,Brotia,laodelectata
191692,Alloophorus robustus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Alloophorus,robustus
191695,Allotoca dugesii,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Allotoca,dugesii
191697,Allotoca meeki,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Allotoca,meeki
191698,Neoophorus regalis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Neoophorus,regalis
191699,Allotoca zacapuensis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Allotoca,zacapuensis
191700,Chapalichthys encaustus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Chapalichthys,encaustus
191705,Chapalichthys pardalis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Chapalichthys,pardalis
191713,Neotoca bilineata,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Neotoca,bilineata
191714,Skiffia lermae,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Skiffia,lermae
191715,Skiffia multipunctata,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Skiffia,multipunctata
191716,Xenotaenia resolanae,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Xenotaenia,resolanae
191717,Xenotoca eiseni,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Xenotoca,eiseni
191718,Xenotoca melanosoma,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Xenotoca,melanosoma
191720,Zoogoneticus quitzeoensis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Zoogoneticus,quitzeoensis
191755,Poecilia velifera,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Poecilia,velifera
191775,Xiphophorus andersi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Xiphophorus,andersi
191825,Gobiesox juniperoserrai,ANIMALIA,CHORDATA,GOBIESOCIFORMES,ACTINOPTERYGII,GOBIESOCIDAE,Gobiesox,juniperoserrai
192001,Cryptelytrops honsonensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Cryptelytrops,honsonensis
192040,Elaphe moellendorffi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Elaphe,moellendorffi
192109,Naja atra,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Naja,atra
192112,Thermophis zhaoermii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Thermophis,zhaoermii
192132,Euprepiophis perlacea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Euprepiophis,perlacea
192140,Protobothrops mangshanensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Protobothrops,mangshanensis
192198,Calamaria prakkei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CALAMARIIDAE,Calamaria,prakkei
192227,Naja mandalayensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Naja,mandalayensis
192286,Conus lugubris,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,lugubris
192350,Conus decoratus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,decoratus
192403,Conus cuneolus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,cuneolus
192438,Conus felitae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,felitae
192487,Conus echinophilus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,echinophilus
192492,Conus xicoi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,xicoi
192522,Conus bruguieresi,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,bruguieresi
192530,Conus teodorae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,teodorae
192541,Conus immelmani,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,immelmani
192544,Conus crotchii,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,crotchii
192556,Conus belairensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,belairensis
192572,Conus fontonae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,fontonae
192602,Conus salreiensis,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,salreiensis
192626,Conus mordeirae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,mordeirae
192687,Conus cloveri,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,cloveri
192709,Conus hybridus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,hybridus
192744,Conus ateralbus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,ateralbus
192785,Conus regonae,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,regonae
192852,Conus ardisiaceus,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,ardisiaceus
192893,Herichthys bartoni,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Herichthys,bartoni
192897,Herichthys labridens,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Herichthys,labridens
192898,Herichthys tamasopoensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Herichthys,tamasopoensis
192931,Leptobrachella applebyi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Leptobrachella,applebyi
192946,Etheostoma lugoi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PERCIDAE,Etheostoma,lugoi
193095,Sicyopterus eudentatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Sicyopterus,eudentatus
19316,Rasbora tawarensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Rasbora,tawarensis
193605,Takifugu chinensis,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,chinensis
193700,Balistes punctatus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,BALISTIDAE,Balistes,punctatus
194065,Cryptelytrops rubeus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Cryptelytrops,rubeus
194299,Albula glossodonta,ANIMALIA,CHORDATA,ALBULIFORMES,ACTINOPTERYGII,ALBULIDAE,Albula,glossodonta
19488,Rhincodon typus,ANIMALIA,CHORDATA,ORECTOLOBIFORMES,CHONDRICHTHYES,RHINCODONTIDAE,Rhincodon,typus
195011,Eleutherodactylus notidodes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,notidodes
195289,Pseudophilotes sinaicus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Pseudophilotes,sinaicus
195577,Placostylus graeffei,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ORTHALICIDAE,Placostylus,graeffei
195579,Placostylus hoyti,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ORTHALICIDAE,Placostylus,hoyti
195581,Placostylus malleatus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ORTHALICIDAE,Placostylus,malleatus
195606,Trochomorpha accurata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ZONITIDAE,Trochomorpha,accurata
196124,Conothele truncicola,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,CTENIZIDAE,Conothele,truncicola
196267,Sadies trifasciata,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,SALTICIDAE,Sadies,trifasciata
196320,Galaxias neocaledonicus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,neocaledonicus
196322,Akihito futuna,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Akihito,futuna
196370,Sicyopterus sarasini,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Sicyopterus,sarasini
196377,Smilosicyopus sasali,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Smilosicyopus,sasali
196395,Stiphodon discotorquatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Stiphodon,discotorquatus
196466,Argyrodella pusillus,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,THERIDIIDAE,Argyrodella,pusillus
196568,Loveridgelaps elapoides,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Loveridgelaps,elapoides
196575,Lepidodactylus euaensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Lepidodactylus,euaensis
196600,Emoia campbelli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,campbelli
196603,Emoia erronan,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,erronan
196610,Emoia mokosariniveikau,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,mokosariniveikau
196613,Emoia parkeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,parkeri
196614,Emoia ponapea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,ponapea
196618,Emoia samoensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,samoensis
196621,Emoia slevini,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,slevini
196624,Emoia trossula,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Emoia,trossula
196628,Leiolopisma alazon,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Leiolopisma,alazon
196738,Pterozonium tropiphorum,ANIMALIA,ARTHROPODA,SIPHONOPHORIDA,DIPLOPODA,SIPHONOPHORIDAE,Pterozonium,tropiphorum
196745,Ariadna ustulata,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,SEGESTRIIDAE,Ariadna,ustulata
197286,Galaxias anomalus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,anomalus
197290,Galaxias depressiceps,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,depressiceps
197291,Galaxias divergens,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,divergens
197292,Galaxias eldoni,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,eldoni
197293,Galaxias gollumoides,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,gollumoides
197294,Galaxias macronasus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,macronasus
197297,Galaxias prognathus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,prognathus
197298,Galaxias pullus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,pullus
197300,Neochanna heleios,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Neochanna,heleios
197321,Gobiomorphus hubbsi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ELEOTRIDAE,Gobiomorphus,hubbsi
197330,Cheimarrichthys fosteri,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CHEIMARRICHTHYIDAE,Cheimarrichthys,fosteri
197649,Caridina pseudodenticulata,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,pseudodenticulata
197879,Macrobrachium hirtimanus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,hirtimanus
198101,Macrobrachium tuxtlaense,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,tuxtlaense
198114,Caridina breviata,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,breviata
198205,Macrobrachium acanthochirus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PALAEMONIDAE,Macrobrachium,acanthochirus
198285,Caridina maculata,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,ATYIDAE,Caridina,maculata
198797,Ouagapia ratusukuni,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,RHYTIDIDAE,Ouagapia,ratusukuni
19879,Samoana abbreviata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,PARTULIDAE,Samoana,abbreviata
198836,Catapyrgus sororius,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Catapyrgus,sororius
198841,Hadopyrgus ngataana,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Hadopyrgus,ngataana
198852,Leptopyrgus manneringi,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Leptopyrgus,manneringi
198889,Potamopyrgus acus,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Potamopyrgus,acus
198891,Potamopyrgus doci,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Potamopyrgus,doci
198894,Potamopyrgus oppidanus,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Potamopyrgus,oppidanus
199600,Uromastyx thomasi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Uromastyx,thomasi
199698,Tarentola chazaliae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Tarentola,chazaliae
200645,Telmatobius rubigo,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,rubigo
200715,Holothuria fuscogilva,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,HOLOTHURIIDAE,Holothuria,fuscogilva
20114,Semperdon uncatus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CHAROPIDAE,Semperdon,uncatus
201419,Sechelliosoma forcipatum,ANIMALIA,ARTHROPODA,SPHAEROTHERIIDA,DIPLOPODA,ZEPHRONIIDAE,Sechelliosoma,forcipatum
201469,Rhinotus vanmoli,ANIMALIA,ARTHROPODA,POLYZONIIDA,DIPLOPODA,SIPHONOTIDAE,Rhinotus,vanmoli
201481,Sechelleptus seychellarum,ANIMALIA,ARTHROPODA,SPIROSTREPTIDA,DIPLOPODA,SPIROSTREPTIDAE,Sechelleptus,seychellarum
201946,Alosa aestivalis,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,CLUPEIDAE,Alosa,aestivalis
202045,Merogomphus femoralis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Merogomphus,femoralis
202046,Brachygonia puella,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Brachygonia,puella
202047,Nannophyopsis chalcosoma,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Nannophyopsis,chalcosoma
202048,Libellago orri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CHLOROCYPHIDAE,Libellago,orri
202050,Raphismia inermis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Raphismia,inermis
202418,Rhadinella montecristi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Rhadinella,montecristi
202419,Rhadinella pegosalyta,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Rhadinella,pegosalyta
202422,Rhadinella tolpanorum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Rhadinella,tolpanorum
202428,Ammocrypta clara,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PERCIDAE,Ammocrypta,clara
202432,Archoplites interruptus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CENTRARCHIDAE,Archoplites,interruptus
202455,Etheostoma brevirostrum,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PERCIDAE,Etheostoma,brevirostrum
202461,Etheostoma chermocki,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PERCIDAE,Etheostoma,chermocki
202479,Etheostoma etowahae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PERCIDAE,Etheostoma,etowahae
202484,Etheostoma forbesi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PERCIDAE,Etheostoma,forbesi
202502,Etheostoma marmorpinnum,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PERCIDAE,Etheostoma,marmorpinnum
203014,Abronia campbelli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,campbelli
203018,Abronia salvadorensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,salvadorensis
203019,Abronia vasconcelosii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Abronia,vasconcelosii
203024,Celestus bivittatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Celestus,bivittatus
203031,Celestus hewardi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Celestus,hewardi
203035,Celestus montanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Celestus,montanus
203069,Morunasaurus annularis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,HOPLOCERCIDAE,Morunasaurus,annularis
203074,Phyllodactylus insularis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Phyllodactylus,insularis
