internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22714180,Zosterops splendidus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterops,splendidus,,,,,"Hartert, 1929",
22714185,Zosterops luteirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterops,luteirostris,,,,,"Hartert, 1904",
22714258,Zosterops samoensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterops,samoensis,,,,,"Murphy & Mathews, 1929",
22714275,Rukia ruki,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Rukia,ruki,,,,,"(Hartert, 1897)",
22714290,Madanga ruficollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Madanga,ruficollis,,,,,"Rothschild & Hartert, 1923",
22714468,Bradypterus graueri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LOCUSTELLIDAE,Bradypterus,graueri,,,,,"Neumann, 1908",
22714480,Bradypterus sylvaticus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LOCUSTELLIDAE,Bradypterus,sylvaticus,,,,,"Sundevall, 1860",
22714791,Acrocephalus rehsei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,rehsei,,,,,"(Finsch, 1883)",
22714797,Acrocephalus familiaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,familiaris,,,,,"(Rothschild, 1892)",
104003523,Acrocephalus caffer,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,caffer,,,,,"(Sparrman, 1786)","<p><em>Acrocephalus caffer, A. musae </em>and<em> A. longirostris</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. caffer</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22715094,Newtonia fanovanae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VANGIDAE,Newtonia,fanovanae,,,,,"Gyldenstolpe, 1933",
22715162,Macrosphenus pulitzeri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MACROSPHENIDAE,Macrosphenus,pulitzeri,,,,,"Boulton, 1931",
22715353,Phylloscopus ijimae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,ijimae,,,,,"(Stejneger, 1882)",
22715412,Phylloscopus amoenus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,amoenus,,,,,"(Hartert, 1929)",
22715457,Hyliota usambara,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HYLIOTIDAE,Hyliota,usambara,,,,,"Sclater, 1932",
22715577,Schoenicola platyurus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LOCUSTELLIDAE,Schoenicola,platyurus,,,,,"(Jerdon, 1844)",
22715586,Garrulax cinereifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Garrulax,cinereifrons,,,,,"Blyth, 1851",
22715662,Garrulax sukatschewi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Garrulax,sukatschewi,,,,,"(Berezowski & Bianchi, 1891)",
22715783,Arcanator orostruthus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MODULATRICIDAE,Arcanator,orostruthus,,,,,"(Vincent, 1933)","<p><em>Arcanator orostruthus </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Modulatrix </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22715856,Pellorneum palustre,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Pellorneum,palustre,,,,,"Gould, 1872",
22716010,Ptilocichla leucogrammica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Ptilocichla,leucogrammica,,,,,"(Bonaparte, 1850)",
22716018,Ptilocichla falcata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Ptilocichla,falcata,,,,,"Sharpe, 1877",
22716237,Zosterornis nigrorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterornis,nigrorum,,,,,"(Rand &amp; Rabor, 1952)",<p><em>Zosterornis nigrorum </em>(del Hoyo and Collar 2016) was previously listed as <em>Stachyris nigrorum</em>.</p>
22716358,Chatarrhaea longirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Chatarrhaea,longirostris,,,,,"(Moore, 1854)",<p><em>Chatarrhaea longirostris </em>(del Hoyo and Collar 2016) was previously listed as <em>Turdoides longirostris</em>.</p>
22716480,Turdoides hindei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,hindei,,,,,"(Sharpe, 1900)",
22716588,Schoeniparus variegaticeps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Schoeniparus,variegaticeps,,,,,"(Yen, 1932)",<p><em>Schoeniparus variegaticeps&#160; </span></em>(del Hoyo and Collar 2016) was previously listed as <em>Alcippe variegaticeps</em>.</p>
22716795,Paradoxornis flavirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Paradoxornis,flavirostris,,,,,"Gould, 1836",
22716818,Sinosuthora przewalskii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Sinosuthora,przewalskii,,,,,"(Berezowski & Bianchi, 1891)",<p><em>Sinosuthora przewalskii </em>(del Hoyo and Collar 2016) was previously listed as <em>Paradoxornis przewalskii</em>.</p>
22717049,Mirafra ashi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Mirafra,ashi,,,,,"Colston, 1982",
22717516,Dicaeum retrocinctum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,DICAEIDAE,Dicaeum,retrocinctum,,,,,"Gould, 1872",
22717653,Hedydipna pallidigaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Hedydipna,pallidigaster,,,,,"(Sclater &amp; Moreau, 1935)","<p><em>Hedydipna pallidigaster </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Anthreptes </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22717931,Cinnyris loveridgei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Cinnyris,loveridgei,,,,,"Hartert, 1922","<p><em>Cinnyris loveridgei </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Nectarinia </em>following<em> </em>Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22717941,Cinnyris rockefelleri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Cinnyris,rockefelleri,,,,,"Chapin, 1932","<p><em>Cinnyris rockefelleri </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Nectarinia </em>following<em> </em>Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22717954,Cinnyris rufipennis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Cinnyris,rufipennis,,,,,"(Jensen, 1983)","<p><em>Cinnyris rufipennis </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Nectarinia </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22718068,Aethopyga duyvenbodei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Aethopyga,duyvenbodei,,,,,"(Schlegel, 1871)",
22718436,Macronyx sharpei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Macronyx,sharpei,,,,,"Jackson, 1904",
22718542,Anthus sokokensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,sokokensis,,,,,"van Someren, 1921",
22718582,Anthus nilghiriensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,nilghiriensis,,,,,"Sharpe, 1885",
22718735,Ploceus bannermani,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,bannermani,,,,,"Chapin, 1932",
22718739,Ploceus batesi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,batesi,,,,,"(Sharpe, 1908)",
22718774,Ploceus subpersonatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,subpersonatus,,,,,"(Cabanis, 1876)",
22718945,Ploceus golandi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,golandi,,,,,"(Clarke, 1913)",
22718979,Ploceus aureonucha,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,aureonucha,,,,,"Sassi, 1920",
22719031,Ploceus nicolli,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,nicolli,,,,,"Sclater, 1931",
22719061,Ploceus flavipes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,flavipes,,,,,"Chapin, 1916",
22719091,Malimbus ibadanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Malimbus,ibadanensis,,,,,"Elgood, 1958",
22719149,Foudia rubra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Foudia,rubra,,,,,"(Gmelin, 1789)",
22719739,Erythrura kleinschmidti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Erythrura,kleinschmidti,,,,,"(Finsch, 1878)",
22719861,Lonchura vana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Lonchura,vana,,,,,"(Hartert, 1930)",
22720127,Crithagra flavigula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Crithagra,flavigula,,,,,"(Salvadori, 1888)","<p><em>Crithagra flavigula</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Serinus</em> following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>"
22720132,Crithagra xantholaema,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Crithagra,xantholaema,,,,,"(Salvadori, 1896)",<p><em>Crithagra xantholaema</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Serinus</em> and listed as <em>S. xantholaemus </em>following Dowsett &amp; Forbes-Watson (1993).</p>
22720386,Spinus siemiradzkii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Spinus,siemiradzkii,,,,,"(Berlepsch & Taczanowski, 1883)","<p><em>Spinus siemiradzkii</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Carduelis</em> following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>"
22720457,Linaria johannis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Linaria,johannis,,,,,"(Clarke, 1919)","<p><em>Linaria johannis</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Carduelis</em> following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22720742,Loxioides bailleui,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxioides,bailleui,,,,,"(Oustalet, 1877)",
22720753,Pseudonestor xanthophrys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Pseudonestor,xanthophrys,,,,,"Rothschild, 1893",
22720756,Chlorodrepanis stejnegeri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Chlorodrepanis,stejnegeri,,,,,"(Wilson, 1890)","<p><em>Chlorodrepanis stejnegeri</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Hemignathus </em>and listed as <em>H. kauaiensis </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
22720774,Magumma parva,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Magumma,parva,,,,,"(Stejneger, 1887)","<p><em>Magumma parva</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Hemignathus</em> and listed as <em>H. parvus </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
22720799,Hemignathus wilsoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Hemignathus,wilsoni,,,,,"(Rothschild, 1893)","<p><em>Hemignathus wilsoni</em> (del Hoyo and Collar 2016) was previously listed as <em>H. munroi</em> following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
22720814,Manucerthia mana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Manucerthia,mana,,,,,"(Wilson, 1891)","<p><em>Manucerthia mana</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Oreomystis </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
22720818,Paroreomyza montana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Paroreomyza,montana,,,,,"(Wilson, 1890)",
103823991,Loxops coccineus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxops,coccineus,,,,,"(Gmelin, 1789)","<p><em>Loxops coccineus</em>,<em> L. ochraceus</em> and<em> L. wolstenholmei</em> (del Hoyo and Collar 2016) were previously lumped as<em> L. coccineus </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
22720844,Drepanis coccinea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Drepanis,coccinea,,,,,"(Forster, 1781)","<p><em>Drepanis coccinea</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Vestiaria </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
22720855,Palmeria dolei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Palmeria,dolei,,,,,"(Wilson, 1891)",
22720996,Emberiza sulphurata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,sulphurata,,,,,"Temminck & Schlegel, 1848",
22721487,Atlapetes pallidiceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Atlapetes,pallidiceps,,,,,"(Sharpe, 1900)",
22721563,Pselliophorus luteoviridis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Pselliophorus,luteoviridis,,,,,"Griscom, 1924",
22721755,Catharopeza bishopi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Catharopeza,bishopi,,,,,"(Lawrence, 1878)",
22721851,Geothlypis speciosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,speciosa,,,,,"Sclater, 1859",
22721891,Cardellina versicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Cardellina,versicolor,,,,,"(Salvin, 1864)","<p><em>Cardellina versicolor </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Ergaticus </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>"
22721978,Basileuterus griseiceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,griseiceps,,,,,"Sclater & Salvin, 1869",
22721982,Myiothlypis basilica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Myiothlypis,basilica,,,,,"(Todd, 1913)","<p><em>Myiothlypis basilica </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Basileuterus</em> and listed as <em>B. basilicus </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p><strong>&#160;</strong></p>"
22722025,Basileuterus ignotus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,ignotus,,,,,"Nelson, 1912",
22722076,Xenoligea montana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHAENICOPHILIDAE,Xenoligea,montana,,,,,"(Chapman, 1917)",
22722236,Poospiza goeringi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Poospiza,goeringi,,,,,"(Sclater & Salvin, 1870)","<p><em>Poospiza goeringi </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Hemispingus </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22722430,Habia atrimaxillaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Habia,atrimaxillaris,,,,,"(Dwight & Griscom, 1924)",
22722567,Bangsia melanochlamys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Bangsia,melanochlamys,,,,,"(Hellmayr, 1910)",
22722611,Cnemathraupis aureodorsalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Cnemathraupis,aureodorsalis,,,,,"(Blake &amp; Hocking, 1974)","<p><em>Cnemathraupis aureodorsalis </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Buthraupis</em> following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22722621,Wetmorethraupis sterrhopteron,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Wetmorethraupis,sterrhopteron,,,,,"Lowery & O'Neill, 1964",
22722812,Tangara cabanisi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,cabanisi,,,,,"(Sclater, 1866)",
22722823,Tangara fastuosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,fastuosa,,,,,"Lesson, 1831",
22722997,Dacnis berlepschi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Dacnis,berlepschi,,,,,"Hartert, 1900",
22723224,Microspingus alticola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Microspingus,alticola,,,,,"(Salvin, 1895)","<p><em>Microspingus alticola </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Poospiza </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22723275,Poospiza baeri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Poospiza,baeri,,,,,"(Oustalet, 1904)",<p><em>Poospiza baeri </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Compsospiza </em>following SACC (2009).</p>  <p>&#160;</p>
22723468,Sporophila nigrorufa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,nigrorufa,,,,,"(D'Orbigny & Lafresnaye, 1837)",
22723725,Melanospiza richardsoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Melanospiza,richardsoni,,,,,"(Cory, 1886)",
22723768,Geospiza psittacula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Geospiza,psittacula,,,,,"Gould, 1837","<p><em>Geospiza psittacula </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Camarhynchus </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22723783,Geospiza pallida,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Geospiza,pallida,,,,,"(Sclater &amp; Salvin, 1870)","<p><em>Geospiza pallida </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Camarhynchus </em>and listed as <em>C. pallidus </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22723792,Pinaroloxias inornata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Pinaroloxias,inornata,,,,,"(Gould, 1843)",
22724150,Icterus bonana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,bonana,,,,,"(Linnaeus, 1766)",
22724163,Nesopsar nigerrimus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Nesopsar,nigerrimus,,,,,"(Osburn, 1859)",
22724396,Otus alfredi,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,alfredi,,,,,"(Hartert, 1897)","<em>Otus magicus</em> and <em>O. tempestatis</em> (del Hoyo and Collar 2014) were previously lumped as <em>O. magicus</em>, and <em>O. alfredi</em>, <em>O. siaoensis</em>,<em> </em><em>O. enganensis,</em> <em>O. insularis</em> and <em>O. beccarii</em> (del Hoyo and Collar 2014) were split from <em>O. magicus</em> following Widodo <em>et al.</em> (1999), Lambert and Rasmussen (1998), <em></em>Andrew (1992) and Holt <em>et al.</em> (1999)<em>.</em> Prior to that all these taxa were lumped in <em>O. magicus </em>following Sibley and Monroe (1990, 1993).<em> <p></p></em>"
22724495,Phylloscartes beckeri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Phylloscartes,beckeri,,,,,"Gonzaga &amp; Pacheco, 1995",
22724523,Phapitreron brunneiceps,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Phapitreron,brunneiceps,,,,,"(Bourns & Worcester, 1894)",
22724537,Calicalicus rufocarpalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VANGIDAE,Calicalicus,rufocarpalis,,,,,"Goodman, Hawkins & Domergue, 1997",
22724553,Cyanoramphus forbesi,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Cyanoramphus,forbesi,,,,,"Rothschild, 1893",
22724580,Anas nesiotis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,nesiotis,,,,,"(Fleming, 1935)",
22724604,Glaucidium nubicola,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Glaucidium,nubicola,,,,,"Robbins & Stiles, 1999",
22724628,Grallaria ridgelyi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Grallaria,ridgelyi,,,,,"Krabbe, Agro, Rice, Jacome, Navarrete &amp; Sornoza, 1999",
22724754,Otus beccarii,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,beccarii,,,,,"(Salvadori, 1876)","<em>Otus magicus</em> and <em>O. tempestatis</em> (del Hoyo and Collar 2014) were previously lumped as <em>O. magicus</em>, and <em>O. alfredi</em>, <em>O. siaoensis</em>,<em> </em><em>O. enganensis,</em> <em>O. insularis</em> and <em>O. beccarii</em> (del Hoyo and Collar 2014) were split from <em>O. magicus</em> following Widodo <em>et al.</em> (1999), Lambert and Rasmussen (1998), <em></em>Andrew (1992) and Holt <em>et al.</em> (1999)<em>.</em> Prior to that all these taxa were lumped in <em>O. magicus </em>following Sibley and Monroe (1990, 1993).<em> <p></p></em>"
22724784,Phibalura boliviana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Phibalura,boliviana,,,,,"Chapman, 1930",
22725512,Ninox leventisi,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,leventisi,,,,,"Rasmussen, Allen, Collar, de Meule Meester, Hutchinson, Jakosalem, Kennedy, Lambert &amp; Paguntalan, 2012","<p><em>Ninox philippensis, N. </em><em><em>spilocephala,</em></em><em><em><em> N. leventisi, N. reyi, </em> </em>N. </em><em><em>rumseyi, </em>N. spilonotus </em>and <em><em><em>N. </em>mindorensis</em></em><em> </em>(del Hoyo and Collar 2014) were previously lumped as <em>N. philippensis </em>following Sibley and Monroe (1990, 1993).</p>"
22725672,Eurostopodus nigripennis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Eurostopodus,nigripennis,,,,,"Ramsay, 1881","<p><em>Eurostopodus mystacalis, E. nigripennis</em>&#160;and&#160;<em>E. exul&#160;</em>(del Hoyo and Collar 2014) were previously lumped as&#160;<em>E. mystacalis&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
22726222,Ramphastos vitellinus,ANIMALIA,CHORDATA,PICIFORMES,AVES,RAMPHASTIDAE,Ramphastos,vitellinus,,,,,"Lichtenstein, 1823","<p><em>Ramphastos vitellinus, R. culminatus</em>,<em> R. citrolaemus </em>and <em>R. ariel </em>(del Hoyo and Collar 2014) were previously lumped as <em>R. vitellinus </em>following SACC (2006) and a review by the BirdLife Taxonomic Working Group, and before then were split as <em>R. vitellinus, R. culminatus</em> and <em>R. citreolaemus</em> following Sibley and Monroe (1990, 1993). </p>"
22726233,Ramphastos ariel,ANIMALIA,CHORDATA,PICIFORMES,AVES,RAMPHASTIDAE,Ramphastos,ariel,,,,,"Vigors, 1826","<em>Ramphastos vitellinus, R. culminatus</em>,<em> R. citrolaemus </em>and <em>R. ariel </em>(del Hoyo and Collar 2014) were previously lumped as <em>R. vitellinus </em>following SACC (2006) and a review by the BirdLife Taxonomic Working Group, and before then were split as <em>R. vitellinus, R. culminatus</em> and <em>R. citreolaemus</em> following Sibley and Monroe (1990, 1993)."
22726239,Ramphastos culminatus,ANIMALIA,CHORDATA,PICIFORMES,AVES,RAMPHASTIDAE,Ramphastos,culminatus,,,,,"Gould, 1833","<em>Ramphastos vitellinus, R. culminatus</em>,<em> R. citrolaemus </em>and <em>R. ariel </em>(del Hoyo and Collar 2014) were previously lumped as <em>R. vitellinus </em>following SACC (2006) and a review by the BirdLife Taxonomic Working Group, and before then were split as <em>R. vitellinus, R. culminatus</em> and <em>R. citreolaemus</em> following Sibley and Monroe (1990, 1993)."
22726273,Otidiphaps insularis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Otidiphaps,insularis,,,,,"Salvin &amp; Godman, 1883","<em>Otidiphaps nobilis, O. aruensis, O. cervicalis</em>&#160;and&#160;<em>O. insularis</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>O. nobilis</em>&#160;following Sibley and Monroe (1990, 1993)."
22726303,Trichoglossus forsteni,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Trichoglossus,forsteni,,,,,"Bonaparte, 1850","<p><em>Trichoglossus haematodus, T. forsteni, T. capistratus, T. weberi, T. rubritorquis, T. moluccanus </em>and<em> T. rosenbergii </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. haematodus </em>following Christidis and Boles (1994), and before then were split as <em>T. haematodus </em>and<em> T. rubritorquis </em>following Sibley and Monroe (1990, 1993).</p>"
22726315,Trichoglossus rosenbergii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Trichoglossus,rosenbergii,,,,,"Schlegel, 1871","<p><em>Trichoglossus haematodus, T. forsteni, T. capistratus, T. weberi, T. rubritorquis, T. moluccanus </em>and<em> T. rosenbergii </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. haematodus </em>following Christidis and Boles (1994), and before then were split as <em>T. haematodus </em>and<em> T. rubritorquis </em>following Sibley and Monroe (1990, 1993).</p>"
