assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
109685734,189599,Tylomelania kruimeli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.477,-2.581
109685734,189599,Tylomelania kruimeli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.508833,-2.572833
109685734,189599,Tylomelania kruimeli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.511333,-2.593
109685734,189599,Tylomelania kruimeli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.511333,-2.5645
109685734,189599,Tylomelania kruimeli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.472667,-2.598
109685734,189599,Tylomelania kruimeli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.477333,-2.580833
109685734,189599,Tylomelania kruimeli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.485167,-2.579167
109685734,189599,Tylomelania kruimeli,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.485333,-2.578667
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1991,121.468333,-2.54
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.2235,-2.431167
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.234,-2.467333
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.2545,-2.429333
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.263,-2.474
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.312167,-2.438
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.317333,-2.499833
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.332667,-2.508167
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.333667,-2.445167
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.335383,-2.507167
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.353,-2.454833
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.420333,-2.548833
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.4275,-2.494
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.449833,-2.523333
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.475,-2.534333
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.2155,-2.444333
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.231167,-2.464167
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.239167,-2.465667
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.254,-2.4295
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.259733,-2.474367
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.322833,-2.503333
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.3604,-2.4557
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.417233,-2.48415
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.4315,-2.5605
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.449833,-2.524833
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.466333,-2.522167
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.474833,-2.5345
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.485167,-2.579167
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.491333,-2.5445
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.482833,-2.5425
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.491833,-2.544
109686343,109686316,Tylomelania gemmifera,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2005,121.324867,-2.505183
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.274667,-2.427333
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.287333,-2.4825
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.311833,-2.497333
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.312167,-2.438
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.315167,-2.437833
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.333667,-2.445167
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.353,-2.454833
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.3845,-2.463667
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.449833,-2.523333
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.216833,-2.461833
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.231167,-2.464167
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.254,-2.4295
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.259733,-2.474367
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.322833,-2.503333
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.3604,-2.4557
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.396667,-2.530667
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.417233,-2.48415
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.449833,-2.524833
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.287833,-2.482167
109690993,109690974,Tylomelania matannensis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2005,121.324867,-2.505183
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1991,121.23,-2.45
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1991,121.468333,-2.54
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.216667,-2.4495
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.217167,-2.4335
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.2235,-2.431167
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.234,-2.467333
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.2545,-2.429333
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.263,-2.474
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.317333,-2.499833
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.332667,-2.508167
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.335383,-2.507167
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.416167,-2.554667
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.4275,-2.494
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.464667,-2.534833
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.475,-2.534333
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.2155,-2.444333
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.231167,-2.464167
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.239167,-2.465667
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.254,-2.4295
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.259733,-2.474367
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.322833,-2.503333
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.3604,-2.4557
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.396667,-2.530667
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.417233,-2.48415
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.4315,-2.5605
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.449833,-2.524833
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.465333,-2.518333
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.466333,-2.522167
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.474833,-2.5345
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.491333,-2.5445
109691684,109691605,Tylomelania patriarchalis,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2003,121.482833,-2.5425
109691952,109691903,Tylomelania sinabartfeldi,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,0,121.1635,-2.6715
109691952,109691903,Tylomelania sinabartfeldi,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,1999,121.1635,-2.6715
109691952,109691903,Tylomelania sinabartfeldi,1,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,, ,PreservedSpecimen,2002,121.165167,-2.673667
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1991,121.23,-2.45
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1991,121.258333,-2.485
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1991,121.341667,-2.453333
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1991,121.468333,-2.54
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1991,121.491667,-2.54
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.216667,-2.4495
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.2545,-2.429333
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.263,-2.474
109723859,109723846,Tylomelania zeamais,4,1,1,"T. von Rintelen, MfN Berlin",2017,"T. von Rintelen, MfN Berlin",Possibly Extinct,,,,Sulawesi,, ,PreservedSpecimen,1999,121.274667,-2.427333
